小下田・サク根,,上級者～,ボート,上級者～,潮通しがよくかなり潮流が速くなることがある。,全体的に風が強く、海峡が荒れやい。（弱い東風ならOK）,「土肥の海」の南部エリア「小下田　サク根」は同じく南部エリアの「飛鳥沖」と並んで、ダイナミックでハードな「土肥の海」を代表するポイントです。八木沢港から15分程船を走らせると恋人岬の真沖に2つの岩（洗岩）が見えてきます。そこがサク根です。2つの洗岩を中心に東西に約140mの大きな根が伸び、その西側は－70mまで続く、ドロップオフとなり東側は大きな亀裂が多数存在し先端は－35mまで落ち込んでいます。洗岩の南西－35m程のところには「サク根」の亀裂の中で最も大きな洞窟と呼べるくらいの亀裂がありハタンポが群れていたり、1mオーバーのクエに遭遇することもあります。ダイナミックな地形もさることながら沖合いにあることから非常に潮通しがよく魚影の濃さには圧倒されます。特に西側の斜面にはニザダイ、タカベ、イアキ、マアジ、スズメダイの群れが常に泳ぎ回っていますし、根の北側では、サクラダイやキンギョハナダイが所狭しと群れています。また、「サク根」のベストシーズンはなんと言っても6～11月の夏から秋にかけてで、この時期には大型の回遊魚、カンパチ、ヒラマサ等が廻ってくることもよくあります。また、運がよければトビエイの群れにも会えるかもしれません「サク根」は、大型回遊魚等の他にも見所の多いポイントでトゲトサカ等のソフトコーラルが根のほぼ全体に群生し、美しい景観も一つの特徴です。また魚種がとても豊富なポイントでハードなイメージに似つかわしくない程、クマノミやギンポの仲間等可愛い魚たちもたくさんいますし、アカネキンチャクダイなどの希種に出会うこともあります。「サク根」は非常にハードなポイントでかなり潮流が速くなることがあります。状況をよく把握したうえで余裕をもった無理のないダイビングを心がけて下さい。,夏　,34.869525,138.747883
小下田・飛鳥沖,,上級者～,ボート,上級者～,潮通しがよくかなり潮流が速くなることがある。,全体的に風が強く、海峡が荒れやい。（弱い東風ならOK）,このポイントは1991年秋に試験的に開放されて以来、「サク根」と並んでハードな「土肥」の海のもう一つの顔として定着しました。「飛鳥沖」は「サク根」から少し南に行ったところにある「飛鳥」の沖に位置し、南北にほぼ対称に存在する隠れ根をメインとするポイントです。「北の根」にはブイが設置してあり通常ここに船を係留するかたちとなります。根頭の水深は「北の根」が約6m、「南の根」が約15mと比較的浅いのですが、双方の根とも－40～50mまで落ち込みエントリーした瞬間、大迫力の景観を目の当たりにするでしょう。「飛鳥沖」の最大の特徴を挙げるとするならば地形の複雑さダイナミックさです。「北の根」から「南の根」に移動する間には大小、無数の根と水路や穴があり地形派ダイバーには嬉しい限りのポイントです。また「サク根」と同様、魚影も非常に濃くイサキ、マアジ、タカベの壁と言ってもいいくらいの大群れには年間通じて会えますし、やはりベストシーズンの夏から秋にかけては、カンパチ、ヒラマサ、ツムブリ等の大型回遊魚やトビエイの群れに遭遇できるかも知れません。その他にも穴の中にハタンポが群れていたり、岩と岩の間の水路に、テングダイが泳いでいたりと地形、魚ともに感動できるポイントです。「飛鳥沖」も「サク根」と同じように超一級のハードポイントです。潮流がかなり速くなることもありますので、安全潜水を心がけた上で地形の醍醐味を楽しんで下さい。,夏　,34.865651,138.749514
米崎・湾内,,初級者～,ビーチ,初級者～,入り江には小川が流れ込んでいるため降雨量が多い時は港の最浅部が濁ることもあります。,,目の前にサク根を望み、恋人岬と米崎港にはさまれた内湾が米崎ビーチです。全体を通して遠浅で岩場（ゴロタ）がメインの地形です。エリア右側はゴロタの他に、通り崎より粗めの砂地があります。エリア中心には白根という根が存在し、ビーチＥＮで根回りのコースをとることもできます。エリア左の岬側には陸上からも見ることのできる大穴があり地形的にも変化に富んでいます。,ENポイント付近のゴロタ地帯にはメジナが群れ、砂地にはアカエイ、ヒラタエイ、トビエイ等のエイが見られ、白根周辺にはネンブツダイやニザダイの群れ、コロダイの成魚、また、クエがついていることもあります。岩のカイメン等をよく探すとベニイザリウオも見つかります。運がよければ亀が遊泳している姿を目撃できるかもしれません。,34.870651,138.756638
黄金崎公園ビーチ,,,ビーチ,最大18ｍ,,,素晴らしい景観の公園にあるビーチポイントです。水中はゴロタと白い砂（西伊豆には珍しい）が広がり、タツノオトシゴやイザリウオなどなどマクロ生物が好きな方には最高です。伊豆で見ることのできる珍しい生物をコンスタンスに見ることができます。また、初夏には小型のトビエイが見られ、秋にはカンパチなどが見られます。広々とした芝生の広場は、のんびりくつろぐのには最高です。,,34.844169,138.764277
黄金崎,,,ボート,,,,沖の根から船で２分のところにあるポイントです。こちらはソフトコーラルが元気に伸び、のんびりマクロな生物を探すのにもってこい。クダゴンベイをはじめ珍しい生物遭遇率の高いポイントです。,,34.843113,138.756895
沖の根,,,ボート,,,,沖の根を中心に、西根、アジ根の大きな根からなっているダイナミックな地形のポイントです。港から5分と近くて船に弱い人も安心です。何といっても初夏のトビエイは見事！！トップシーズンはトビエイ遭遇率は限りなく100％に近くそれも１、２匹ではなく群で遭遇できるほどです。また、秋は透明度がよくなりダイナミックな地形がよりダイナミックに見え、さらにカンパチやヒラマサがぐるぐる、トビエイと並ぶ沖の根の名物「動かない大型マダイの群」がはっきり見え潜った人が「伊豆とは思えない」と連発するほどわくわくどきどきのポイントです。さらに上ばかり向いてはいられない。タツノオトシゴやイザリウオはコンスタンスに壁に張りつき目をマクロにしたりワイドにしたりと忙しいポイントです。,,34.840929,138.757582
広磯,,,ボート,最大30ｍ,5月中旬～9月中旬までの期間限定,,5月16日から9月15日までの季節限定のポイントです。季節限定だけにコーラルは元気に伸び、特にウミウチワのようなフトヤギは高さ1.5メートルもありスタッフ自称「伊豆一」と勝手に呼んでいるほどです。また生物も珍しいものがよく見られるポイントです。,,34.827191,138.752174
小平床,,>>水中マップ,ボート,,,,水深30mから立ち上がる根はかなりダイナミック。根にはソフトコーラルやヤギなどにもぴっしりつき、美しい光景は広がる。岩場にはイザリウオ、クエなどが潜んでいることもあるので、探してみよう。,,34.80961,138.741961
弁天島,,初心者～>>水中マップ,ボート5分,初心者～,最大40ｍ,,人気スポットの1つ「弁天島」周囲では、毎年春ごろから年内いっぱいまで、大小のマダイの大群が根付いており、かなり見ごたえがある。餌づけを行っているせいで、たとえエサを与えなくても、いつまでもダイバーを追いかけてくる姿はなかなかかわいらしい。なかには1m級のモノもいて、マダイとは思えないほどの迫力を見せてくれる。,,34.810597,138.755393
白崎,,初心者～>>水中マップ,ボート3分,初心者～,最大35ｍ,なし,水深8mほどの所に、広範囲にわたってエダサンゴがビッシリ生えており、サンゴの合間にはアオリイカの卵や死滅回優魚などを多く見ることができる。また砂地ではエイの姿も多く、バリエーション豊かに楽しめる。,,34.806404,138.759255
ヤイズ根,,初心者～>>水中マップ,ボート10分,初心者～,最大35ｍ,時に強い,ダイナミックスポット「ヤイズ根」では、秋口から1月ごろまでにかけて30～40匹ほどの大群で巨大なハマフエフキが根付き、潜ればほぼ確実に見られる。,,34.800026,138.749514
フトネ,,中級者～>>水中マップ,ボート10分,中級者～,最大35ｍ,強い,水深40mから立ち上がる根は、かなりダイナミック。ソフトコーラル、ヤギ、サンゴなども数多くあり、美しい光景が広がる。地形の豪快さもさることながら、大物回遊魚まで出現するなど迫力ある楽しみかたができる。西伊豆随一のポイントです。,,34.7977,138.744836
ハエアワセ,,初心者～>>水中マップ,ボート10分,初心者～,最大30ｍ,時に強い,ヤイズ根の西側にあるカクレ根で、南北に大きく伸びる根が いくつも点在しており、水深は13～30m位、根にはウミウチワ、サンゴがたくさんついていて、潮通しも良い為、回遊魚も回ってくる。,,34.801506,138.744278
沖ノ島,,,ボート10分,,,,田子島の南、約1ｋｍに位置するNEWポイント(2004年5月OPEN)。水深40ｍから立ち上がる巨大な根（東西70ｍ、南北130ｍ）からなるメガポイント。根頭の水深は3～8ｍ。根の周りにはソフトコーラルやハードコーラルはもちろん、潮通しも良く大物回遊魚から小物まで見られる。また根を東西に引き裂く40ｍにおよぶ巨大クレパスは、地形派にとってもたまらないポイント。,,34.802211,138.739643
アジロ崎,,,,,,,－,,34.81109,138.759384
三ノ浦,,,,,,,－,,34.800695,138.751531
浮島ビーチ,chikei|macro,ビギナー～>>水中マップ,ダイブセンターの目の前,ビギナー～,平均6ｍ／最大13ｍ,なし,ホール、アーチ、トンネルなど多彩な地形に富んだ静かな入り江。ビーチ中央には、広い砂地もあり、漁礁、ガイドロープも設置されており、安心感も満点。マクロ生物が多く、特にウミウシは１年を通してその種と数は驚異的で知名度は全国的。バデイとのセルフダイビングもOKでフォトダイブにも最適。,季節で見られる魚コロダイ、ハマフエフキ、シマアジ、カンパチ、トビエイ、サカタザメ、クロユリハゼ、アカハチハゼ、カミソリウオ、ニシキフウライウオ、タツノオトシゴ、タツノイトコ、イザリウオ、セミホウボウ、ハタタテダイよく見られる幼魚コロダイ、ツマジロモンガラ、キヘリモンガラ、ゴマモンガラ、ツユベラ、セジロノドグロベラ、クロフチススキベラ、スミツキベラ、ツユベラ、テンス、クロユリハゼ、キヌバリ、トノサマダイ、スミツキトノサマダイ、ヤリカタギ、ウミヅキチョウチョウ,34.794422,138.757796
カマガ根,kaiyugyo|chikei|macro,ビギナー～上級>>水中マップ,ボート４～５分,ビギナー～上級,平均10ｍ／最大30ｍ,比較的　ゆるやか,カマガ根のエントリーポイントは３カ所あり、それぞれに個性的な景観をもち、チョイスによって楽しみ方はいろいろ。ダイナミックなクレパスや広大な砂地と生物も様々。夏から秋にかけては、回遊魚の群れ。マクロ生物も甲殻類からウミウシまでかなりの種がみられることで人気も高い。,,34.798211,138.748848
フト根,kaiyugyo|chikei,中級以上～上級>>水中マップ,ボート６～７分,中級以上～上級,平均15ｍ／最大30ｍ,常時あり（緩やかな時～激しい時も）,鮮やかに群生するソフトコーラルとダイナミックな地形にあっと目を奪われるほどのポイント。その景観の中に群れる魚達も迫力満点で人気は絶大。夏から秋は、回遊魚、根魚も多く根の周りでは、連日トルネード状態の魚の群れに巻かれる。,通年見られる生物イザリウオ、マダイ、モロコ、アカハタ、ルリハタ、キンギョハナダイ、チョウチョウウオ類、スズメダイ、ウミウシ（エノキミノウミウシ、スミゾメミノウミウシ、サラサウミウシ、オトメウミウシ、キイボキヌハダウミウシ、コイボウミウシ、ウデフリツノザヤウミウシ、キイロイボウミウシ、アオウミウシなど）カクレエビ他甲殻類多数季節でみられる生物5～10月・・・イサキ・タカベ・アジ・イワシなどの群れ、カンパチ・ワラサ・ツムブリの群れ、コロダイ・ハマフエフキの群れ,34.795057,138.72282
アジョウ根,kaiyugyo|chikei,ビギナー～>>水中マップ,ボート１５分,ビギナー～,平均10ｍ／最大28ｍ,なし,巨岩、巨石が並ぶダイナミックな地形。根付きの大形の魚達が多く迫力あり。回遊魚も周り、エイ、ネコザメ、ヒラメなど砂地の生物もみられる。ウミウシも豊富。河口域に近いため海況・季節・雨を見極めてエントリーする必要がある。,通年見られる生物イザリウオ、ハナタツ、チョウチョウウオ類、スズメダイ、イソハゼ、ベニハゼ、カスリハゼ、イトヒキハゼ、クサハゼ、アカエイ、ドチザメ、マダイ、クエ、ウミウシ類（ミノウミウシをはじめ多数)、甲殻類多数　など。季節でみられる生物5～10月・・・イサキ・タカベ・アジ・イワシなどの群れ、カンパチ・ワラサ・ツムブリの群れ、コロダイ・ヘラヤガラ、フエヤッコ、レンテンヤッコ、チョウチョウウオをはじめとする季節来遊魚など。12月～3月・・・ウミウシ類が,34.768339,138.765907
牛着岩,kaiyugyo|chikei|macro|drift,初級者～,ボート2分,初級者～,平均15ｍ／最大24ｍ,季節によりあり,雲見を代表するポイントです。港から船で2分の所で、こんなに地形が楽しくてしかも魚も沢山の種類が見られるなんて贅沢ダイビングが好きな人にお薦めです。コース取りは数え切れない様々です。大きく裂けた岩から射し込むブルーな光に見とれてしまうはず！ほとんど真上に10ｍ近く抜けられる縦穴と呼ばれるケーブがあります。縦穴を抜けたところは魚が群れているが多いのでビックリしないように。,カンパチ・メジナ・アイゴ・ミノカサゴ・コロダイ・トウシマコケギンポ・カゴカキダイ・シラコダイ・テングダイ・マツカサウオ・ヒラメ・ハナハゼ・ダテハゼ・イシダイ・クエ・クマノミ・ミツボシクロスズメダイ・ツマグロハタンポ・イタチウオ・ハナアナゴ・イザリウオ・タツノオトシゴ,34.731526,138.74299
赤井浜,chikei|macro,初級者～,ボート1分,初級者～,平均8ｍ／最大10ｍ,なし,ボートで2～3分程で着く入り江のポイントで、露天風呂もある最大水深10mくらいのポイントです。真ん中が白い砂地で両サイドが岩場になっておりビーチがクローズの時にコースポイントとしては最適です。ホンダワラの林があり、そこにはアオリイカが群れて集まり産卵シーンも見られます。夏にはサカタ鮫が産卵のためやってきてあちらこちらで見ることが出来ます。,ソラスズメダイ・サカタザメ・カサゴ・アジ,34.728246,138.746209
黒崎,kaiyugyo|chikei|macro|drift,初級者～,ボート3分,初級者～,平均12ｍ／最大20ｍ,季節によりあり,光が良く差し込むVケーブではケーブダイブが初めてという人でも安心して楽しめます。ダイバーの動きに合わせて群の形をかえてキラキラと光輝くキンメモドキの大群と一緒に泳いだり、ダイバーが吐くエアーがたまって出来たケーブ天井水中鏡を楽しむことができます。大きく垂直に広がる洞窟では珍しい魚やエビ・カニも楽しめます。岬の先端まで行くと大きなゴロタ石からいきなり白い砂地が広がり、何とも言えない開放感に包まれることでしょう。この辺りも潮の影響を受けやすいので回遊魚が狙えます。,ヤリイシモチ・サクラテンジクダイ・イシダイ・カゴカキダイ・クマノミ・イザリウオ・クロホシイシモチ・ツマグロハタンポ・メジナ・クエ,34.736746,138.748226
三競,kaiyugyo|chikei|macro|drift,初級者～,ボート3分,初級者～,平均12ｍ／最大18ｍ,季節によりあり,潮の影響を受けやすいポイントなので透明度も比較的安定していて、回遊魚にも遭遇する確率が高いポイントです。水中洞窟もあり穴の中には巨大イセエビが隠れているのですが、触覚まではさすがに隠すことは出来ないようで何処にいるのかがすぐにばれてしまいます。長さ30ｍ・高さ12ｍの隠れ根はウォールダイビングを感じさせダイビング独特の浮遊感を味わうこともできます。空気の残圧に自信のある方はここ三競で魚を狙い、隣接するコリンズポイントで水中洞窟までも楽しむ1ダイブで2ポイントを事が出来ます。向きにもよりますが、流れが強い場合には牛着岩方面へドリフトする事が可能です。,イシガキダイ・イシダイ・アジ・キンギョハナダイ・ネコザメ・キビナゴ・ミノカサゴ,34.733924,138.746209
木ヶ下,,初心者～,ボート,初心者～,最大20ｍ,,ここはボートから上陸してダイブするスタイルです。エントリーポイント周辺は水深3mくらいで、ゴロタ石、砂地と別れています。昼食はバーベキューで家族連れでダイビングという、家族サービスを伴ったダイビングには打ってつけの場所です。また時間指定していただければガイダーがボートで行き、水中ガイドもOKです。バーベキューの用意も承ります。,,34.734171,138.748698
沖の根,kaiyugyo|macro|drift,中級者～,ボート7分～,中級者～,平均20ｍ／最大60ｍ,あり,外海のポイントの中で一番大きな隠れ根です。水深10ｍから底は60ｍまであり、伊豆半島でも屈指のダイナミックなポイントです。回遊魚を見逃さないコツは小魚の群が乱舞しパニック状態の時は回遊魚チャンスです。目を凝らしながら見回してください。直径1ｍ位のナンヨウキサンゴの中で日本の固有種、サクラダイが見え隠れしています。ここも安全停止中、気を抜かないようにして下さい。表層で生活しているシイラや、ソーダガツオ等が見られるかも知れません。,ワラサ・ヒラマサ・イサキ・タカベ・キビナゴ・シイラ・コブダイ・アオブダイ・トビエイサクラダイ・マダイ,34.719816,138.739815
コリンズポイント,kaiyugyo|chikei|macro|drift,初級者～,ボート3分,初級者～,平均12ｍ／最大18ｍ,季節によりあり,ここコリンズポイントはなんと言ってもケーブ（水中洞窟）を200％楽しんで頂きます。数ある日本のダイビングスポットでもこれだけのケーブは珍しく地形派ダイバーにはよだれが流れ出るくらいのダイナミックなポイントです。ここで皆様に不思議な感覚を何種類か体験していただきます。ケーブの中は薄暗いので夜行性のエビ、カニが縦横無尽に泳ぎまわる。そんな姿が愛らしいです。オーバーハングの壁の中層等はソフトコーラル、ハードコーラル等があり、花壇を横に寝かせた感じです。,クロホシイシモチ・キンメモドキ・アカエイ・ウシエイ・ソラスズメダイ・ツマグロハタンポ・メジナ・コゴカキダイ・カサゴ・コロダイ・イザリウオ,34.732302,138.745565
張石,kaiyugyo|macro|naito,初級者～,ビーチ,初級者～,平均5ｍ／最大8ｍ,なし,雲見でただ一つのビーチポイント。遠浅でとても静かな砂浜なので、エントリー・エクジットがしやすく安全です。遠浅なポイントなので太陽光線が水底までしっかりと届きます。水面から注ぎ込まれる光のシャワーに包まれながらのんびりダイビングも素敵ですね。ナイトダイビングが平日から休日まで毎日可能なちょっと珍しいポイントです。申込みは当日でもOKなので2ダイブで潜り足りなかったらナイトダイビングで締めくくり。ナイトをしたいけどなかなか機会がなくって、講習以来潜らない方、ナイトダイビングの素晴らしさをもう一度体験して思い出して下さい。,ホウボウ・セミホウボウ・ソラスズメダイ・クロダイ・サカタザメ・ハナアナゴ・カンパチ・アジ・カサゴ・ミナミホタテウミヘビ・ウシノシタ・ウツボ,34.726976,138.74402
コリンズヒル,kaiyugyo|macro|drift,中級者～,ボート7分～,中級者～,平均20ｍ／最大60ｍ,あり,外海方面のポイントで最もダイバーが入っていないダイビングポイントです。 その為ソフトコーラル、ハードコーラルは共に素晴らしくお花畑のように見え、その中にとても綺麗な体の色をしたハナダイ系の魚がかくれんぼしています。しかしここでは回遊魚狙いがお薦め。外海に3ポイントあるなかで最も北側に位置するために、潮の流れが北側からの時には根頭18ｍ付近にて魚待ちのスタイルが回遊魚を見るのにはお薦めです。何が出現するかワクワク・ドキドキしながら魚を待ってみるのも楽しいですよ！！,クエ・カンパチ・ワラサ・イサキ・タカベ・トビエイ・キンギョハナダイ・スズメダイ・メジナ・アイゴ・オオモンイザリウオ・サクラダイ,34.721368,138.73857
タケノコ,kaiyugyo|macro|drift,中級者～,ボート7分～,中級者～,平均20ｍ／最大60ｍ,あり,現在開放されている雲見のダイビングポイントの最南端にあるこちらも水底が60ｍからなるダイナミックなポイントです。タケノコといえば巨大なクエと言われていました。1ｍは軽く越えているクエが何匹か群を成しているのです。1匹で見ても充分迫力があるのに群で見てしまったらかなり驚かれる事でしょう。流れがある場合にはこのポイントも流れの上流部がお奨めです。魚の群れで視界が埋まってしまうことでしょう。ここも安全停止中、気を抜かないようにして下さい。表層で生活しているシイラや、ソーダガツオ等が見られるかも知れません。,クエ・ニジョウサバ・レンテンヤッコ・ワラサ・ヒラマサ・イサキ・タカベ・キビナゴ・シイラ・コブダイ・アオブダイ・トビエイサクラダイ・マダイ,34.719463,138.737283
軍艦,kaiyugyo|chikei|macro|drift,中級者～,ボート3分,中級者～,平均16ｍ／最大26ｍ,季節によりあり,広大な砂地に軍艦が座礁したかの様に岩とはいえないぐらい大きな大きな軍艦岩。長さが40ｍはあり、高さも10ｍを越えます。軍艦の船首のように見えるのでこの様な名前が付きました。岩周辺はソフトコーラル、岩上部には畳4畳位のイソギンチャク＆色とりどりの魚たちが群れトロピカルなムードが一杯です。ここは雲見の内海と外海の境目、大型回遊魚を狙えるポイントなのです。エアー消費に自信のある方は牛着岩から軍艦岩そして三つ根まで廻ることも可能です。,サカタザメ・アカエイ・トビエイ・ウシエイ・カンパチ・ワラサ・キビナゴ・クマノミ・ミツボシクロスズメダイ・カスザメ・イザリウオ・タツノオトシゴ,34.730821,138.741832
大根,kaiyugyo|chikei|macro,初級者～,ボート1分,初級者～,平均8ｍ／最大12ｍ,なし,このポイントの最大の特徴は雲見のダイビングポイントの中で一番荒れにくいポイントで最大水深12ｍと比較的浅く、そして平らな水底の白く綺麗な砂地。リラックスしてのんびりダイビングが楽しめリラクゼーションダイブには最適です。しかしそれだけでは無いのです。このポイントでは以前、ロウニンアジの目撃例があり、カンパチ等の回遊魚も入ってくる侮れないポイントです。そして平に広がる砂地に横たわる【おおね】には人なつっこい魚達がダイバーの後ろを付いて来たり、エビ・カニ類も豊富です。,アジ・カンパチ・ボラ・キビナゴ・ヤマドリ・カサゴ・サカタザメ・トビエイ・アカエイ・アカカマス・クマノミ・ハナアナゴ・ソラスズメダイ,34.728705,138.746467
須崎根,kaiyugyo|chikei,中級者～,ボート20分,中級者～,平均18ｍ／最大25～ｍ,あり／まれに強い,真っ白な砂の中にドガッ!!とそびえ立つ、2ダイブしてもまだ余りある大きな根。トンネル・ソフトコーラルとカジメの段々畑-4.50～-23mのドロップオフ。そこからディープ-35mに白い砂。地形の面白さも体感できます。潮の流れもあり（人間フラッグの時もあり）根頭のカエル魚、群れる小魚。大小の回遊魚、根付の1.5m強のモロコまで、その都度さまざまな仲間と出会えるオススメのポイントです。,タカベ群れ、イサキ群れ、トビエイ、タテジマキンチャクダイ、オルトマンワラエビ、ガ－ベラミノウミウシ、スミゾメミノウミウシ、イセエビ、キンギョハナダイ、クマノミ、イシガキダイ、イシダイ、コブダイ、メジナ群れ、オキゴンベ、スズメダイ群れ、アカハタ（大）、クエ、テングダイ,34.662723,138.98778
九十浜(くじゅっぱま),kaiyugyo|chikei|macro,初心者～,ビーチ,初心者～,平均7ｍ／最大15ｍ,なし,須崎御用邸のそばにあるビーチスポット。ロープにはタツノオトシゴが高確率でついているので探してみよう。海底の砂地は純白度が高く、晴れた日は眠たくなるほど気持ちいい水中景観を楽しめる。,ダンゴウオ、スナビクニン、ベニシボリガイ、アオウミウシ、タカクラタツ、タツノオトシゴｙｇ、テンスｙｇ、ウチワザメ、カスザメ、トビエイ、アカエイ、ウシエイ、ホウボウ、カンムリベラｙｇ、アオスジテンジクダイ、ツノモエビ、イソギンチャクエビ、アナハゼ、アヤナアナハゼ、スイ、ヨウジウオ、コケギンポ、ヒメギンポ、キヌバリ、チャガラ、オヤビッチャ、ソラスズメダイ、ハゼ各種,34.670488,138.9816
大浦,chikei,初心者～,ボート10分,初心者～,平均15ｍ／最大20ｍ,時々流れあり,潮の流れもなく、心地よいダイビングが出来ます。岩の隙間には、イセエビ・ドチザメなどが顔をのぞかせることもあります。,,34.65305,138.955078
カメ根,kaiyugyo|drift,初級～,ボート16分,初級～,平均19ｍ／最大30ｍ,あり,神子元島の南東に位置するポイントで下げ潮、上げ潮にも影響されやすいポイントです。神子元島の代表的なポイントで根が複雑に入り組み、時にはマンタやカマス・サワラ等が現れ、大物遭遇率No．1である。地形が複雑の為、根と根の間を泳ぐと潮の流れも複雑になることが多い。亀根西側すぐのカメ裂にはスズメダイ、タカベ、イサキが固まって群れている。その出口には1mぐらいのクエがいる事が多い。,ハンマーヘッド、メジロザメ、ワラサ、カンパチ、ツムブリ、タカベ、イサキ、トビエイ、ハマフエフキ（ほとんど群れで見られることが多い）、マダイ、ヒゲダイ、クエ、アオブダイ、スズメダイ、タカベ、イサキ、クエ,34.572981,138.943845
ジャブ根,kaiyugyo|drift,中級～,ボート16分,中級～,平均19ｍ／最大30ｍ,あり,神子元島の南側に位置するポイントで下げ潮の影響はあるが、比較的上げ潮には影響されにくい。カメ根と同じく神子元島で代表的なポイント。カメ根とならんでいる為ドリフトでは、水かぶり根～カメ根コースが多い事もあり、見られる物はほとんど一緒だが、水かぶり根のさらしの部分には3から20尾のヒラスズメが見られます。その周りには目の前が真っくらになるぐらいのニザダイの群れを見ることが有りますここではハンマーヘッドの群れが水中ビデオに撮られテレビのニュースに出たりと神子元島では一番確率の高いポイントだ！！,,34.572857,138.941013
江の口,kaiyugyo|drift,初級～,ボート16分,初級～,平均17ｍ／最大22ｍ,あり,神子元島の西側に位置するポイントで潮の影響は下り潮には影響されるが、上げ潮にはほとんど影響されない。神子元の玄関、船付け場になっている場所で北東の風が吹いた時はかなり強い場所。ただ、下りの潮がぶつかる所なので青根、三つ根側によると潮の流れがかなりきつくなる。但し、湾の内側は比較的潮の影響が少ない為、あまり動かなければ初心者でもダイビングは可能。注意としては磯釣りの人が多い為、島の近くによるのは厳禁。,ワラサ、カンパチ、テングダイ、タカベ、イサキ、クマノミ、キンギョハナダイ、スズメダイ、ツノダシ、モロコなど。まれにサンドタイガーシャーク（3m）6月～8月ぐらいがチャンスです。 ,34.57503,138.940208
カド根,kaiyugyo|drift,初級～,ボート16分,初級～,平均19ｍ／最大26ｍ,あり,神子元島の江の口と三つ根の沖に位置するポイントで潮の影響を受けやすい。江の口（アンドロ）より270°に120mぐらい張り出している平らな根。根の水深は22m～25m、最後が19mまでせりあがりそこからドロップオフで水深45mまで落ち込んでいる。その根のトップに掴まり大物を待つスタイルが多い、まるでパラオに行ったようなダイナミックなポイント。潮の影響が多く初心者にはきつい、水深も深いので深度は要チェックだ！,ワラサ、ブリ、カンパチ、タカベ、イサキ、メジロザメ、トビエイ、モロコ、ツムブリ。めずらしい魚としてはサンドタイガーシャーク、マンタ、水面ではシーラなど。,34.574385,138.939232
三つ根,kaiyugyo|drift,中級～,ボート16分,中級～,平均19ｍ／最大30ｍ,あり,神子元島の北側に位置するポイントで潮の影響は下げ潮も上げ潮も影響する。三つ根の特徴としては根の左右が対称的で片方（西側）は平でなだらかに深く、もう片方（東側）は根がかたまっている。なだらかな方はカンパチ、ブリ、ワラサ、メジロザメ等大物ねらい、もう片側は根と根の間を通るコース。このコースの間は魚影が濃くタカベ、イサキ、ニザダイ、メジナ、スズメダイなどが群れています。後は、イシダイ、イシガキダイ、ドチザメ、その根の出口付近には、モロコ、ヒラメ、マダイ、ワラサ、カンパチなど。,カンパチ、ブリ、ワラサ、メジロザメ、タカベ、イサキ、ニザダイ、メジナ、スズメダイ、イシダイ、イシガキダイ、ドチザメ、モロコ、ヒラメ、マダイ、ワラサ、カンパチなど。めずらしい物としてはマンボウなど。,34.575419,138.938684
白根,kaiyugyo|drift,初級～,ボート16分,初級～,平均15ｍ／最大23ｍ,あり,神子元島の東側になるポイント。下げ潮の影響は少ないが、上げ潮にはかなり影響され流れがきつくなる。地形はなだらかだが所々に大きな根が有り、そこに魚が群れている。沖の白根は根の上で－2～3mぐらい下で最大20mと白根のポイントでは一番大きな根がある。その周りは魚影が濃く、タカベ、イサキ、ニザダイ、メジナ、ハタンポ、ネンブツダイ、クマノミ、ブダイ、アオブダイ、モンガラドオシなど。白根には砂地も有りそこにはヒラメ、カスザメ、コブダイ、ウシエイ、ヒラタエイなどが見られます。北へコースを取り、下げ潮の潮目まで出るとワラサの群れと言った回遊魚を見る事が出来ます。おかの白根の近くには昔沈んだ船の残骸がちらばっていて、残骸でも船底部分の隔壁が大きく、そこには小魚が沢山ついている。 ,タカベ、イサキ、ニザダイ、メジナ、ハタンポ、ネンブツダイ、クマノミ、ブダイ、アオブダイ、モンガラドオシ、ヒラメ、カスザメ、コブダイ、ウシエイ、ヒラタエイ。,34.577089,138.941463
ブダイ根,kaiyugyo|drift,初級～,ボート16分,初級～,平均16ｍ／最大25ｍ,あり,白根との並びで東側のポイント亀根に近いが、潮の影響は白根と同じく、下げ潮の影響はなく上げ潮には影響されるポイント。但し地形は亀根に似ている。ブダイ根はエリアが比較的広いので地形も様々で砂地、アーチ、ケープなども多い。その為か、確率高くドチザメを見ることが出来ます。,ドチザメ、タカベ、イサキ、ニザダイ、ハマフエフキ、モロコ、テングダイ、ドチザメ、マダイ、メジナ、アオブダイ等、根にはカエルウオ、トウシマコケギンポなどマクロ系。珍しいものでは、コロザメ、ツバメウオ、オナガザメ、マンボウも見ています。,34.575878,138.943341
塔島,,初級～>>水中マップ,ボート5分,初級～,平均15ｍ／最大33ｍ,多少あり,沖に向かって大きい４つの根が伸びています。ソフトコーラル・ハードコーラル・水路・オーバーハング等ダイナミックな地形のポイントです。　水底は砂地～転石となっています。,大物中心で回遊魚やカメ・トビエイの群れ、クエ、テングダイ、ネコザメ、ドチザメ、時にハンマーヘッドシャークやマンボウ,34.612584, 138.816376
ハヤマ,,初級～>>水中マップ,ボート3分,初級～,平均12ｍ／最大25ｍ,多少あり,ボートポイントとしては比較的水深が浅く、初級者から楽しんで頂けるポイントです。　流れがなくてもトウジマ同様の生物に出会えるチャンスの大きいポイントです。,,34.607153, 138.824916
